text,label
áo sơ_mi việt_tiến đỏ dài tay còn không ?,1
quần_bò vl xanh bó còn không ?,1
áo thun versar xanh ngắn còn không ?,1
áo thun dg vàng bó còn không ?,1
áo versar trắng bó còn không ?,1
áo sơ_mi việt_tiến vàng dài tay còn không ?,1
áo thun dg vàng bó còn không ?,1
quần versar không sọc dài tay còn không ?,1
áo sơ_mi vl tím_than dài tay còn không ?,1
váy việt_tiến tím_than cộc còn không ?,1
quần vl đen bó còn không ?,1
áo việt_tiến đen cộc còn không ?,1
váy versar vàng ngắn còn không ?,1
áo sơ_mi vl vàng cộc còn không ?,1
váy dg vàng ngắn còn không ?,1
váy dg tím_than cộc còn không ?,1
áo vl vàng dài tay còn không ?,1
áo việt_tiến trắng bó còn không ?,1
áo thun versar trắng ngắn còn không ?,1
quần_bò versar vàng bó còn không ?,1
quần_bò dg xanh ngắn còn không ?,1
áo thun versar xanh dài tay còn không ?,1
quần dg vàng bó còn không ?,1
áo thun vl không sọc bó còn không ?,1
áo versar đen ngắn còn không ?,1
quần việt_tiến đen cộc còn không ?,1
áo sơ_mi vl xanh ngắn còn không ?,1
áo dg tím_than cộc còn không ?,1
áo sơ_mi việt_tiến đỏ dài tay còn không ?,1
áo sơ_mi việt_tiến tím_than ngắn còn không ?,1
quần dg không sọc ngắn còn không ?,1
áo dg trắng cộc còn không ?,1
váy việt_tiến xanh bó còn không ?,1
áo sơ_mi việt_tiến vàng bó còn không ?,1
váy dg xanh ngắn còn không ?,1
quần_bò dg trắng bó còn không ?,1
áo versar đỏ bó còn không ?,1
quần vl trắng bó còn không ?,1
quần việt_tiến xanh cộc còn không ?,1
áo sơ_mi vl đỏ ngắn còn không ?,1
áo versar tím_than dài tay còn không ?,1
quần_bò versar vàng ngắn còn không ?,1
áo vl xanh cộc còn không ?,1
áo sơ_mi vl xanh cộc còn không ?,1
áo sơ_mi dg xanh cộc còn không ?,1
áo thun việt_tiến đen ngắn còn không ?,1
áo thun việt_tiến đỏ ngắn còn không ?,1
váy dg không sọc bó còn không ?,1
áo sơ_mi vl vàng ngắn còn không ?,1
áo sơ_mi việt_tiến không sọc bó còn không ?,1
áo việt_tiến vàng dài tay còn không ?,1
áo thun versar đen cộc còn không ?,1
quần việt_tiến xanh cộc còn không ?,1
váy vl xanh bó còn không ?,1
váy versar xanh dài tay còn không ?,1
áo sơ_mi việt_tiến đen cộc còn không ?,1
quần_bò dg không sọc bó còn không ?,1
quần versar không sọc bó còn không ?,1
quần_bò việt_tiến xanh ngắn còn không ?,1
áo thun versar vàng ngắn còn không ?,1
áo vl xanh ngắn còn không ?,1
váy versar vàng dài tay còn không ?,1
áo thun versar đen dài tay còn không ?,1
quần_bò việt_tiến đỏ dài tay còn không ?,1
áo thun việt_tiến tím_than bó còn không ?,1
áo thun vl vàng dài tay còn không ?,1
quần_bò vl trắng dài tay còn không ?,1
áo sơ_mi việt_tiến đỏ ngắn còn không ?,1
áo sơ_mi dg vàng ngắn còn không ?,1
áo thun dg không sọc bó còn không ?,1
váy vl đỏ dài tay còn không ?,1
áo sơ_mi dg đỏ ngắn còn không ?,1
áo thun việt_tiến đỏ cộc còn không ?,1
áo thun dg tím_than ngắn còn không ?,1
áo việt_tiến tím_than bó còn không ?,1
quần versar trắng cộc còn không ?,1
váy versar trắng bó còn không ?,1
áo sơ_mi dg vàng dài tay còn không ?,1
áo thun việt_tiến vàng dài tay còn không ?,1
váy versar xanh dài tay còn không ?,1
áo việt_tiến đen ngắn còn không ?,1
áo thun dg đỏ dài tay còn không ?,1
áo vl không sọc bó còn không ?,1
quần_bò dg không sọc dài tay còn không ?,1
quần versar xanh cộc còn không ?,1
áo versar tím_than bó còn không ?,1
quần dg đỏ cộc còn không ?,1
áo sơ_mi dg vàng dài tay còn không ?,1
quần_bò versar tím_than dài tay còn không ?,1
quần dg đỏ ngắn còn không ?,1
quần versar vàng cộc còn không ?,1
áo versar đỏ bó còn không ?,1
váy vl trắng ngắn còn không ?,1
váy việt_tiến trắng ngắn còn không ?,1
quần_bò việt_tiến vàng bó còn không ?,1
quần versar trắng cộc còn không ?,1
áo sơ_mi việt_tiến trắng bó còn không ?,1
áo thun việt_tiến trắng cộc còn không ?,1
áo dg đỏ cộc còn không ?,1
quần_bò việt_tiến vàng dài tay còn không ?,1
áo thun vl trắng bó còn không ?,1
quần_bò dg xanh ngắn còn không ?,1
quần_bò dg xanh cộc còn không ?,1
quần_bò vl đen dài tay còn không ?,1
áo thun việt_tiến không sọc dài tay còn không ?,1
quần vl trắng bó còn không ?,1
áo sơ_mi việt_tiến đen cộc còn không ?,1
áo sơ_mi dg đen bó còn không ?,1
quần versar tím_than cộc còn không ?,1
quần_bò versar xanh ngắn còn không ?,1
áo vl đỏ ngắn còn không ?,1
váy dg tím_than cộc còn không ?,1
váy dg không sọc ngắn còn không ?,1
quần_bò vl xanh dài tay còn không ?,1
áo sơ_mi việt_tiến đen bó còn không ?,1
quần vl xanh dài tay còn không ?,1
váy vl vàng dài tay còn không ?,1
váy dg đỏ cộc còn không ?,1
áo thun dg xanh cộc còn không ?,1
quần việt_tiến không sọc bó còn không ?,1
áo thun dg tím_than cộc còn không ?,1
quần dg không sọc bó còn không ?,1
áo việt_tiến xanh cộc còn không ?,1
áo sơ_mi dg xanh ngắn còn không ?,1
áo vl tím_than bó còn không ?,1
quần dg đỏ dài tay còn không ?,1
quần dg vàng bó còn không ?,1
quần việt_tiến đen bó còn không ?,1
váy vl không sọc bó còn không ?,1
váy vl không sọc cộc còn không ?,1
áo thun việt_tiến không sọc ngắn còn không ?,1
áo sơ_mi versar xanh ngắn còn không ?,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái váy này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái áo này shop còn không,1
cho hỏi cái áo sơ_mi này shop còn không,1
cho hỏi cái quần_bò này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái áo thun này shop còn không,1
cho hỏi cái quần này shop còn không,1
qua mình thấy cái áo vàng dg đẹp lắm shop có không,1
qua mình thấy cái áo sơ_mi xanh vl đẹp lắm shop có không,1
qua mình thấy cái váy vàng dg đẹp lắm shop có không,1
qua mình thấy cái quần_bò vàng dg đẹp lắm shop có không,1
qua mình thấy cái áo thun không sọc vl đẹp lắm shop có không,1
qua mình thấy cái áo tím_than vl đẹp lắm shop có không,1
qua mình thấy cái áo đen versar đẹp lắm shop có không,1
qua mình thấy cái áo vàng việt_tiến đẹp lắm shop có không,1
qua mình thấy cái áo thun xanh việt_tiến đẹp lắm shop có không,1
qua mình thấy cái áo đỏ versar đẹp lắm shop có không,1
qua mình thấy cái quần_bò trắng việt_tiến đẹp lắm shop có không,1
qua mình thấy cái quần_bò đen việt_tiến đẹp lắm shop có không,1
qua mình thấy cái quần_bò không sọc việt_tiến đẹp lắm shop có không,1
qua mình thấy cái váy đen versar đẹp lắm shop có không,1
qua mình thấy cái áo thun tím_than dg đẹp lắm shop có không,1
qua mình thấy cái áo thun đỏ việt_tiến đẹp lắm shop có không,1
qua mình thấy cái áo sơ_mi không sọc vl đẹp lắm shop có không,1
qua mình thấy cái váy tím_than vl đẹp lắm shop có không,1
qua mình thấy cái áo thun không sọc versar đẹp lắm shop có không,1
qua mình thấy cái áo sơ_mi trắng dg đẹp lắm shop có không,1
qua mình thấy cái áo thun tím_than dg đẹp lắm shop có không,1
qua mình thấy cái áo thun xanh vl đẹp lắm shop có không,1
qua mình thấy cái áo sơ_mi đỏ dg đẹp lắm shop có không,1
qua mình thấy cái áo trắng dg đẹp lắm shop có không,1
qua mình thấy cái áo sơ_mi tím_than việt_tiến đẹp lắm shop có không,1
qua mình thấy cái áo sơ_mi vàng dg đẹp lắm shop có không,1
qua mình thấy cái áo sơ_mi vàng vl đẹp lắm shop có không,1
